timestamp,close
2024-01-26T05:00:00Z,403.91
2024-01-29T05:00:00Z,409.8
2024-01-30T05:00:00Z,408.59
2024-01-31T05:00:00Z,397.56
2024-02-01T05:00:00Z,403.8
2024-02-02T05:00:00Z,411.11
2024-02-05T05:00:00Z,405.455
2024-02-06T05:00:00Z,405.54
2024-02-07T05:00:00Z,414.09
2024-02-08T05:00:00Z,414.02
2024-02-09T05:00:00Z,420.42
2024-02-12T05:00:00Z,415.26
2024-02-13T05:00:00Z,406.57
2024-02-14T05:00:00Z,409.23
2024-02-15T05:00:00Z,406.65
2024-02-16T05:00:00Z,404.06
2024-02-20T05:00:00Z,402.91
2024-02-21T05:00:00Z,402.17
2024-02-22T05:00:00Z,411.35
2024-02-23T05:00:00Z,410.36
2024-02-26T05:00:00Z,407.54
2024-02-27T05:00:00Z,407.55
2024-02-28T05:00:00Z,407.74
2024-02-29T05:00:00Z,413.42
2024-03-01T05:00:00Z,415.35
2024-03-04T05:00:00Z,414.86
2024-03-05T05:00:00Z,402.71
2024-03-06T05:00:00Z,402
2024-03-07T05:00:00Z,409.02
2024-03-08T05:00:00Z,406.23
2024-03-11T04:00:00Z,404.53
2024-03-12T04:00:00Z,415.17
2024-03-13T04:00:00Z,415.18
2024-03-14T04:00:00Z,425.49
2024-03-15T04:00:00Z,416.52
2024-03-18T04:00:00Z,417.31
2024-03-19T04:00:00Z,421.37
2024-03-20T04:00:00Z,425.16
2024-03-21T04:00:00Z,429.39
2024-03-22T04:00:00Z,428.86
2024-03-25T04:00:00Z,422.95
2024-03-26T04:00:00Z,421.97
2024-03-27T04:00:00Z,421.47
2024-03-28T04:00:00Z,420.21
2024-04-01T04:00:00Z,424.5
2024-04-02T04:00:00Z,421.44
2024-04-03T04:00:00Z,420.74
2024-04-04T04:00:00Z,417.76
2024-04-05T04:00:00Z,425.36
2024-04-08T04:00:00Z,424.67
2024-04-09T04:00:00Z,426.34
2024-04-10T04:00:00Z,423.13
2024-04-11T04:00:00Z,427.95
2024-04-12T04:00:00Z,422.12
2024-04-15T04:00:00Z,413.85
2024-04-16T04:00:00Z,414.64
2024-04-17T04:00:00Z,411.74
2024-04-18T04:00:00Z,404.4
2024-04-19T04:00:00Z,399.09
2024-04-22T04:00:00Z,401.1
2024-04-23T04:00:00Z,407.24
2024-04-24T04:00:00Z,409.33
2024-04-25T04:00:00Z,399.29
2024-04-26T04:00:00Z,406.225
2024-04-29T04:00:00Z,402.12
2024-04-30T04:00:00Z,389.305
2024-05-01T04:00:00Z,394.85
2024-05-02T04:00:00Z,397.88
2024-05-03T04:00:00Z,406.69
2024-05-06T04:00:00Z,413.53
2024-05-07T04:00:00Z,409.315
2024-05-08T04:00:00Z,410.635
2024-05-09T04:00:00Z,412.36
2024-05-10T04:00:00Z,414.745
2024-05-13T04:00:00Z,413.775
2024-05-14T04:00:00Z,416.42
2024-05-15T04:00:00Z,423.15
2024-05-16T04:00:00Z,420.93
2024-05-17T04:00:00Z,420.015
2024-05-20T04:00:00Z,425.4
2024-05-21T04:00:00Z,429.13
2024-05-22T04:00:00Z,430.51
2024-05-23T04:00:00Z,427.12
2024-05-24T04:00:00Z,430.07
2024-05-28T04:00:00Z,430.2
2024-05-29T04:00:00Z,429.23
2024-05-30T04:00:00Z,414.74
2024-05-31T04:00:00Z,415.28
2024-06-03T04:00:00Z,413.41
2024-06-04T04:00:00Z,416.03
2024-06-05T04:00:00Z,423.91
2024-06-06T04:00:00Z,424.64
2024-06-07T04:00:00Z,423.74
2024-06-10T04:00:00Z,427.865
2024-06-11T04:00:00Z,432.65
2024-06-12T04:00:00Z,441.05
2024-06-13T04:00:00Z,441.52
2024-06-14T04:00:00Z,442.605
2024-06-17T04:00:00Z,448.48
2024-06-18T04:00:00Z,446.5
2024-06-20T04:00:00Z,445.62
2024-06-21T04:00:00Z,449.78
2024-06-24T04:00:00Z,447.705
2024-06-25T04:00:00Z,451.115
2024-06-26T04:00:00Z,452.26
2024-06-27T04:00:00Z,452.56
2024-06-28T04:00:00Z,446.82
2024-07-01T04:00:00Z,456.48
2024-07-02T04:00:00Z,459.45
2024-07-03T04:00:00Z,460.425
2024-07-05T04:00:00Z,467.55
2024-07-08T04:00:00Z,466
2024-07-09T04:00:00Z,459.54
2024-07-10T04:00:00Z,465.99
2024-07-11T04:00:00Z,454.855
2024-07-12T04:00:00Z,452.91
2024-07-15T04:00:00Z,453.875
2024-07-16T04:00:00Z,449.235
2024-07-17T04:00:00Z,443.53
2024-07-18T04:00:00Z,440.42
2024-07-19T04:00:00Z,436.96
2024-07-22T04:00:00Z,442.8
2024-07-23T04:00:00Z,444.8
2024-07-24T04:00:00Z,428.97
2024-07-25T04:00:00Z,418.53
2024-07-26T04:00:00Z,425.53
2024-07-29T04:00:00Z,426.71
2024-07-30T04:00:00Z,422.68
2024-07-31T04:00:00Z,418.02
2024-08-01T04:00:00Z,417.03
2024-08-02T04:00:00Z,408.52
2024-08-05T04:00:00Z,395.39
2024-08-06T04:00:00Z,399.42
2024-08-07T04:00:00Z,398.59
2024-08-08T04:00:00Z,403.02
2024-08-09T04:00:00Z,406.01
2024-08-12T04:00:00Z,406.95
2024-08-13T04:00:00Z,413.78
2024-08-14T04:00:00Z,416.655
2024-08-15T04:00:00Z,420.87
2024-08-16T04:00:00Z,418.5
2024-08-19T04:00:00Z,421.45
2024-08-20T04:00:00Z,424.87
2024-08-21T04:00:00Z,424
2024-08-22T04:00:00Z,415.74
2024-08-23T04:00:00Z,416.58
2024-08-26T04:00:00Z,413.59
2024-08-27T04:00:00Z,413.79
2024-08-28T04:00:00Z,410.58
2024-08-29T04:00:00Z,413.015
2024-08-30T04:00:00Z,416.99
2024-09-03T04:00:00Z,409.67
2024-09-04T04:00:00Z,408.8
2024-09-05T04:00:00Z,408.215
2024-09-06T04:00:00Z,401.93
2024-09-09T04:00:00Z,405.71
2024-09-10T04:00:00Z,414.15
2024-09-11T04:00:00Z,422.73
2024-09-12T04:00:00Z,427
2024-09-13T04:00:00Z,430.61
2024-09-16T04:00:00Z,431.46
2024-09-17T04:00:00Z,435.17
2024-09-18T04:00:00Z,430.76
2024-09-19T04:00:00Z,438.68
2024-09-20T04:00:00Z,435.42
2024-09-23T04:00:00Z,433.5
2024-09-24T04:00:00Z,429.18
2024-09-25T04:00:00Z,432.11
2024-09-26T04:00:00Z,431.17
2024-09-27T04:00:00Z,427.83
2024-09-30T04:00:00Z,430.2
2024-10-01T04:00:00Z,420.64
2024-10-02T04:00:00Z,417.18
2024-10-03T04:00:00Z,416.42
2024-10-04T04:00:00Z,416.12
2024-10-07T04:00:00Z,409.47
2024-10-08T04:00:00Z,414.55
2024-10-09T04:00:00Z,417.42
2024-10-10T04:00:00Z,416
2024-10-11T04:00:00Z,416.43
2024-10-14T04:00:00Z,419.11
2024-10-15T04:00:00Z,418.88
2024-10-16T04:00:00Z,416.06
2024-10-17T04:00:00Z,416.74
2024-10-18T04:00:00Z,418.09
2024-10-21T04:00:00Z,418.9
2024-10-22T04:00:00Z,427.54
2024-10-23T04:00:00Z,424.56
2024-10-24T04:00:00Z,424.82
2024-10-25T04:00:00Z,428.23
2024-10-28T04:00:00Z,426.64
2024-10-29T04:00:00Z,432.17
2024-10-30T04:00:00Z,433.74
2024-10-31T04:00:00Z,406.37
2024-11-01T04:00:00Z,410.355
2024-11-04T05:00:00Z,408.66
2024-11-05T05:00:00Z,411.41
2024-11-06T05:00:00Z,420.15
2024-11-07T05:00:00Z,425.45
2024-11-08T05:00:00Z,422.73
2024-11-11T05:00:00Z,418.19
2024-11-12T05:00:00Z,423.22
2024-11-13T05:00:00Z,425.14
2024-11-14T05:00:00Z,426.7
2024-11-15T05:00:00Z,414.97
2024-11-18T05:00:00Z,415.76
2024-11-19T05:00:00Z,417.64
2024-11-20T05:00:00Z,415.52
2024-11-21T05:00:00Z,412.8
2024-11-22T05:00:00Z,416.76
2024-11-25T05:00:00Z,418.79
2024-11-26T05:00:00Z,428.08
2024-11-27T05:00:00Z,422.64
2024-11-29T05:00:00Z,423.63
2024-12-02T05:00:00Z,430.99
2024-12-03T05:00:00Z,431.24
2024-12-04T05:00:00Z,437.43
2024-12-05T05:00:00Z,442.74
2024-12-06T05:00:00Z,443.52
2024-12-09T05:00:00Z,446
2024-12-10T05:00:00Z,443.17
2024-12-11T05:00:00Z,448.87
2024-12-12T05:00:00Z,449.52
2024-12-13T05:00:00Z,447.19
2024-12-16T05:00:00Z,451.73
2024-12-17T05:00:00Z,454.42
2024-12-18T05:00:00Z,437.16
2024-12-19T05:00:00Z,437.1
2024-12-20T05:00:00Z,436.82
2024-12-23T05:00:00Z,433.67
2024-12-24T05:00:00Z,439.275
2024-12-26T05:00:00Z,438.36
2024-12-27T05:00:00Z,430.64
2024-12-30T05:00:00Z,425.08
2024-12-31T05:00:00Z,421.7
2025-01-02T05:00:00Z,418.6
2025-01-03T05:00:00Z,423.8
2025-01-06T05:00:00Z,428.07
2025-01-07T05:00:00Z,422.39
2025-01-08T05:00:00Z,424.46
2025-01-10T05:00:00Z,418.91
2025-01-13T05:00:00Z,417.06
2025-01-14T05:00:00Z,415.73
2025-01-15T05:00:00Z,426.22
2025-01-16T05:00:00Z,424.63
2025-01-17T05:00:00Z,429.03
2025-01-21T05:00:00Z,428.61
2025-01-22T05:00:00Z,446.18
2025-01-23T05:00:00Z,446.61
2025-01-24T05:00:00Z,443.96
2025-01-27T05:00:00Z,434.625
2025-01-28T05:00:00Z,447.21
2025-01-29T05:00:00Z,441.89
2025-01-30T05:00:00Z,414.82
2025-01-31T05:00:00Z,415
2025-02-03T05:00:00Z,410.995
2025-02-04T05:00:00Z,412.21
2025-02-05T05:00:00Z,413.265
2025-02-06T05:00:00Z,415.74
2025-02-07T05:00:00Z,409.75
2025-02-10T05:00:00Z,412.2
2025-02-11T05:00:00Z,411.5
2025-02-12T05:00:00Z,408.9
2025-02-13T05:00:00Z,410.53
2025-02-14T05:00:00Z,408.33
2025-02-18T05:00:00Z,409.58
2025-02-19T05:00:00Z,414.815
2025-02-20T05:00:00Z,416.06
2025-02-21T05:00:00Z,408.27
2025-02-24T05:00:00Z,404.09
2025-02-25T05:00:00Z,398.17
2025-02-26T05:00:00Z,399.775
2025-02-27T05:00:00Z,392.52
2025-02-28T05:00:00Z,397.005
2025-03-03T05:00:00Z,388.49
2025-03-04T05:00:00Z,388.63
2025-03-05T05:00:00Z,400.685
2025-03-06T05:00:00Z,396.92
2025-03-07T05:00:00Z,393.38
2025-03-10T04:00:00Z,380.18
2025-03-11T04:00:00Z,380.31
2025-03-12T04:00:00Z,383.31
2025-03-13T04:00:00Z,378.83
2025-03-14T04:00:00Z,388.34
2025-03-17T04:00:00Z,388.81
2025-03-18T04:00:00Z,383.55
2025-03-19T04:00:00Z,387.87
2025-03-20T04:00:00Z,386.8
2025-03-21T04:00:00Z,391.19
2025-03-24T04:00:00Z,392.6
2025-03-25T04:00:00Z,395.15
2025-03-26T04:00:00Z,389.83
2025-03-27T04:00:00Z,390.61
2025-03-28T04:00:00Z,378.77
2025-03-31T04:00:00Z,375.03
2025-04-01T04:00:00Z,382.08
2025-04-02T04:00:00Z,381.98
2025-04-03T04:00:00Z,372.99
2025-04-04T04:00:00Z,359.81
2025-04-07T04:00:00Z,358.05
2025-04-08T04:00:00Z,355.41
2025-04-09T04:00:00Z,389.88
2025-04-10T04:00:00Z,381.15
2025-04-11T04:00:00Z,388.16
2025-04-14T04:00:00Z,388.05
2025-04-15T04:00:00Z,385.59
2025-04-16T04:00:00Z,371.53
2025-04-17T04:00:00Z,367.61
2025-04-21T04:00:00Z,359.06
2025-04-22T04:00:00Z,366.66
2025-04-23T04:00:00Z,373.9
2025-04-24T04:00:00Z,387.25
2025-04-25T04:00:00Z,391.81
2025-04-28T04:00:00Z,391.15
2025-04-29T04:00:00Z,394.04
2025-04-30T04:00:00Z,394.04
2025-05-01T04:00:00Z,425.22
2025-05-02T04:00:00Z,435.22
2025-05-05T04:00:00Z,436.29
2025-05-06T04:00:00Z,433.325
2025-05-07T04:00:00Z,433.15
2025-05-08T04:00:00Z,438.38
2025-05-09T04:00:00Z,438.62
2025-05-12T04:00:00Z,449.15
2025-05-13T04:00:00Z,449.19
2025-05-14T04:00:00Z,452.855
2025-05-15T04:00:00Z,452.84
2025-05-16T04:00:00Z,454.305
2025-05-19T04:00:00Z,458.735
2025-05-20T04:00:00Z,458.2
2025-05-21T04:00:00Z,452.45
2025-05-22T04:00:00Z,454.9
2025-05-23T04:00:00Z,450.4
2025-05-27T04:00:00Z,460.335
2025-05-28T04:00:00Z,457.65
2025-05-29T04:00:00Z,458.6
2025-05-30T04:00:00Z,459.97
2025-06-02T04:00:00Z,461.97
2025-06-03T04:00:00Z,463.03
2025-06-04T04:00:00Z,463.89
2025-06-05T04:00:00Z,467.77
2025-06-06T04:00:00Z,470.17
2025-06-09T04:00:00Z,472.595
2025-06-10T04:00:00Z,470.96
2025-06-11T04:00:00Z,472.73
2025-06-12T04:00:00Z,478.9
2025-06-13T04:00:00Z,474.88
2025-06-16T04:00:00Z,479.06
2025-06-17T04:00:00Z,477.95
2025-06-18T04:00:00Z,480.13
2025-06-20T04:00:00Z,477.3
2025-06-23T04:00:00Z,485.98
2025-06-24T04:00:00Z,490.15
2025-06-25T04:00:00Z,492.38
2025-06-26T04:00:00Z,497.45
2025-06-27T04:00:00Z,495.88
2025-06-30T04:00:00Z,497.45
2025-07-01T04:00:00Z,492.1
2025-07-02T04:00:00Z,491.09
2025-07-03T04:00:00Z,498.735
2025-07-07T04:00:00Z,497.87
2025-07-08T04:00:00Z,496.58
2025-07-09T04:00:00Z,503.48
2025-07-10T04:00:00Z,501.27
2025-07-11T04:00:00Z,503.32
2025-07-14T04:00:00Z,503.105
2025-07-15T04:00:00Z,506
2025-07-16T04:00:00Z,505.74
2025-07-17T04:00:00Z,511.69
2025-07-18T04:00:00Z,510
2025-07-21T04:00:00Z,510.11
2025-07-22T04:00:00Z,505.73
2025-07-23T04:00:00Z,505.79
2025-07-24T04:00:00Z,511.02
2025-07-25T04:00:00Z,513.82
2025-07-28T04:00:00Z,512.35
2025-07-29T04:00:00Z,512.66
2025-07-30T04:00:00Z,513.33
2025-07-31T04:00:00Z,533.93
2025-08-01T04:00:00Z,524.24
2025-08-04T04:00:00Z,535.52
2025-08-05T04:00:00Z,527.74
2025-08-06T04:00:00Z,524.82
2025-08-07T04:00:00Z,520.8
2025-08-08T04:00:00Z,522.09
2025-08-11T04:00:00Z,521.98
2025-08-12T04:00:00Z,529.25
2025-08-13T04:00:00Z,520.67
2025-08-14T04:00:00Z,522.425
2025-08-15T04:00:00Z,520.02
2025-08-18T04:00:00Z,517.13
2025-08-19T04:00:00Z,510.06
2025-08-20T04:00:00Z,505.5
2025-08-21T04:00:00Z,504.23
2025-08-22T04:00:00Z,507.29
2025-08-25T04:00:00Z,504.32
2025-08-26T04:00:00Z,502.05
2025-08-27T04:00:00Z,506.69
2025-08-28T04:00:00Z,509.6
2025-08-29T04:00:00Z,506.74
2025-09-02T04:00:00Z,505.18
2025-09-03T04:00:00Z,505.31
2025-09-04T04:00:00Z,507.93
2025-09-05T04:00:00Z,494.96
2025-09-08T04:00:00Z,498.33
2025-09-09T04:00:00Z,498.43
2025-09-10T04:00:00Z,500.34
2025-09-11T04:00:00Z,500.875
2025-09-12T04:00:00Z,509.95
2025-09-15T04:00:00Z,515.42
2025-09-16T04:00:00Z,509.015
2025-09-17T04:00:00Z,509.66
2025-09-18T04:00:00Z,508.47
2025-09-19T04:00:00Z,518.01
2025-09-22T04:00:00Z,514.48
2025-09-23T04:00:00Z,509.315
2025-09-24T04:00:00Z,510.09
2025-09-25T04:00:00Z,506.98
2025-09-26T04:00:00Z,511.43
2025-09-29T04:00:00Z,514.64
2025-09-30T04:00:00Z,518.12
2025-10-01T04:00:00Z,519.68
2025-10-02T04:00:00Z,515.91
2025-10-03T04:00:00Z,517.39
2025-10-06T04:00:00Z,528.42
2025-10-07T04:00:00Z,523.83
2025-10-08T04:00:00Z,524.7
2025-10-09T04:00:00Z,522.39
2025-10-10T04:00:00Z,511.24
2025-10-13T04:00:00Z,514.06
2025-10-14T04:00:00Z,513.9
2025-10-15T04:00:00Z,513.51
2025-10-16T04:00:00Z,511.525
2025-10-17T04:00:00Z,513.655
2025-10-20T04:00:00Z,516.8
2025-10-21T04:00:00Z,517.62
2025-10-22T04:00:00Z,520.51
2025-10-23T04:00:00Z,520.66
2025-10-24T04:00:00Z,523.66
2025-10-27T04:00:00Z,531.48
2025-10-28T04:00:00Z,542.07
2025-10-29T04:00:00Z,542.425
2025-10-30T04:00:00Z,525.675
2025-10-31T04:00:00Z,517.815
2025-11-03T05:00:00Z,516.98
2025-11-04T05:00:00Z,514.71
2025-11-05T05:00:00Z,506.97
2025-11-06T05:00:00Z,497.315
2025-11-07T05:00:00Z,496.81
2025-11-10T05:00:00Z,506.05
2025-11-11T05:00:00Z,508.98
2025-11-12T05:00:00Z,511.34
2025-11-13T05:00:00Z,503.29
2025-11-14T05:00:00Z,510.28
2025-11-17T05:00:00Z,507.61
2025-11-18T05:00:00Z,493.67
2025-11-19T05:00:00Z,486.92
2025-11-20T05:00:00Z,478.51
2025-11-21T05:00:00Z,472.19
2025-11-24T05:00:00Z,473.91
2025-11-25T05:00:00Z,476.99
2025-11-26T05:00:00Z,485.33
2025-11-28T05:00:00Z,491.995
2025-12-01T05:00:00Z,486.96
2025-12-02T05:00:00Z,489.85
2025-12-03T05:00:00Z,477.93
2025-12-04T05:00:00Z,480.97
2025-12-05T05:00:00Z,483.03
2025-12-08T05:00:00Z,491.08
2025-12-09T05:00:00Z,492.04
2025-12-10T05:00:00Z,478.7
2025-12-11T05:00:00Z,483.655
2025-12-12T05:00:00Z,478.53
2025-12-15T05:00:00Z,474.74
2025-12-16T05:00:00Z,476.285
2025-12-17T05:00:00Z,476.09
2025-12-18T05:00:00Z,483.92
2025-12-19T05:00:00Z,485.68
2025-12-22T05:00:00Z,484.79
2025-12-23T05:00:00Z,486.49
2025-12-24T05:00:00Z,488.04
2025-12-26T05:00:00Z,487.85
2025-12-29T05:00:00Z,487.19
2025-12-30T05:00:00Z,487.49
2025-12-31T05:00:00Z,483.695
2026-01-02T05:00:00Z,472.935
2026-01-05T05:00:00Z,472.8
2026-01-06T05:00:00Z,478.48
2026-01-07T05:00:00Z,483.71
2026-01-08T05:00:00Z,478.04
2026-01-09T05:00:00Z,479.15
2026-01-12T05:00:00Z,477.19
2026-01-13T05:00:00Z,470.67
2026-01-14T05:00:00Z,459.625
2026-01-15T05:00:00Z,456.71
2026-01-16T05:00:00Z,459.76
2026-01-20T05:00:00Z,454.635
2026-01-21T05:00:00Z,444
2026-01-22T05:00:00Z,450.915
2026-01-23T05:00:00Z,465.81
2026-01-26T05:00:00Z,470.3
2026-01-27T05:00:00Z,480.6
2026-01-28T05:00:00Z,481.64
2026-01-29T05:00:00Z,433.12
2026-01-30T05:00:00Z,430.05
2026-02-02T05:00:00Z,423.24
2026-02-03T05:00:00Z,411.25
2026-02-04T05:00:00Z,414.18
2026-02-05T05:00:00Z,393.65
2026-02-06T05:00:00Z,401.015
2026-02-09T05:00:00Z,413.69
2026-02-10T05:00:00Z,413.32
2026-02-11T05:00:00Z,404.24
2026-02-12T05:00:00Z,401.88
2026-02-13T05:00:00Z,401.18
2026-02-17T05:00:00Z,396.76
2026-02-18T05:00:00Z,399.56
2026-02-19T05:00:00Z,398.41
2026-02-20T05:00:00Z,397.28
2026-02-23T05:00:00Z,384.635
2026-02-24T05:00:00Z,389.06
2026-02-25T05:00:00Z,400.52
2026-02-26T05:00:00Z,401.78
2026-02-27T05:00:00Z,392.8
2026-03-02T05:00:00Z,398.49
2026-03-03T05:00:00Z,403.8
2026-03-04T05:00:00Z,405
2026-03-05T05:00:00Z,410.66
2026-03-06T05:00:00Z,408.72
2026-03-09T04:00:00Z,409.39
2026-03-10T04:00:00Z,405.76
2026-03-11T04:00:00Z,404.81
2026-03-12T04:00:00Z,401.89
2026-03-13T04:00:00Z,395.53
2026-03-16T04:00:00Z,399.86
2026-03-17T04:00:00Z,399.65
2026-03-18T04:00:00Z,391.79
2026-03-19T04:00:00Z,388.99
2026-03-20T04:00:00Z,381.9
2026-03-23T04:00:00Z,383.105
2026-03-24T04:00:00Z,372.67
2026-03-25T04:00:00Z,371.07
2026-03-26T04:00:00Z,365.79
2026-03-27T04:00:00Z,356.855
2026-03-30T04:00:00Z,358.82
2026-03-31T04:00:00Z,370.13
2026-04-01T04:00:00Z,369.46
2026-04-02T04:00:00Z,373.51
2026-04-06T04:00:00Z,372.75
2026-04-07T04:00:00Z,372.4
2026-04-08T04:00:00Z,374.26
2026-04-09T04:00:00Z,372.99
2026-04-10T04:00:00Z,370.89
2026-04-13T04:00:00Z,384.33
2026-04-14T04:00:00Z,393.02
2026-04-15T04:00:00Z,411.3
2026-04-16T04:00:00Z,420.12
2026-04-17T04:00:00Z,422.75
2026-04-20T04:00:00Z,418.11
2026-04-21T04:00:00Z,424.03
2026-04-22T04:00:00Z,432.79
2026-04-23T04:00:00Z,415.715
2026-04-24T04:00:00Z,424.59
2026-04-27T04:00:00Z,424.96
2026-04-28T04:00:00Z,429.4
2026-04-29T04:00:00Z,424.8
2026-04-30T04:00:00Z,407.765
2026-05-01T04:00:00Z,414.46
2026-05-04T04:00:00Z,413.635
2026-05-05T04:00:00Z,411.33
2026-05-06T04:00:00Z,413.82
2026-05-07T04:00:00Z,420.79
2026-05-08T04:00:00Z,414.965
2026-05-11T04:00:00Z,412.62
2026-05-12T04:00:00Z,407.77
2026-05-13T04:00:00Z,405.09
2026-05-14T04:00:00Z,409.44
2026-05-15T04:00:00Z,422
2026-05-18T04:00:00Z,423.61
2026-05-19T04:00:00Z,417.515
2026-05-20T04:00:00Z,421.08
2026-05-21T04:00:00Z,419
2026-05-22T04:00:00Z,418.5
2026-05-26T04:00:00Z,416.09
2026-05-27T04:00:00Z,412.71
2026-05-28T04:00:00Z,426.97
2026-05-29T04:00:00Z,449.44
2026-06-01T04:00:00Z,460.48
2026-06-02T04:00:00Z,441.35
2026-06-03T04:00:00Z,427.58
2026-06-04T04:00:00Z,428.09
2026-06-05T04:00:00Z,416.635
2026-06-08T04:00:00Z,411.76
2026-06-09T04:00:00Z,403.11
2026-06-10T04:00:00Z,397.41
2026-06-11T04:00:00Z,390.255
2026-06-12T04:00:00Z,390.67
2026-06-15T04:00:00Z,400.05
2026-06-16T04:00:00Z,393.97
2026-06-17T04:00:00Z,379.05
2026-06-18T04:00:00Z,379.08
2026-06-22T04:00:00Z,367.21
2026-06-23T04:00:00Z,373.93
2026-06-24T04:00:00Z,365.46
2026-06-25T04:00:00Z,352.415
2026-06-26T04:00:00Z,371.67
2026-06-29T04:00:00Z,368.515
2026-06-30T04:00:00Z,372.92
2026-07-01T04:00:00Z,384.38
2026-07-02T04:00:00Z,389.79
2026-07-06T04:00:00Z,386.81
2026-07-07T04:00:00Z,388.74
2026-07-08T04:00:00Z,383.11
2026-07-09T04:00:00Z,384.24
2026-07-10T04:00:00Z,385.09
2026-07-13T04:00:00Z,390.985
2026-07-14T04:00:00Z,384.94
2026-07-15T04:00:00Z,395.61
2026-07-16T04:00:00Z,401.12
2026-07-17T04:00:00Z,394.015
2026-07-20T04:00:00Z,402.48
2026-07-21T04:00:00Z,397.575
2026-07-22T04:00:00Z,390.275
2026-07-23T04:00:00Z,381.55
2026-07-24T04:00:00Z,381.81
2026-07-27T04:00:00Z,389.15
2026-07-28T04:00:00Z,393.44
2026-07-29T04:00:00Z,391
2026-07-30T04:00:00Z,451.545
2026-07-31T04:00:00Z,464.7
2026-08-03T04:00:00Z,487.575
2026-08-04T04:00:00Z,492.83
2026-08-05T04:00:00Z,487.46
2026-08-06T04:00:00Z,500.035
2026-08-07T04:00:00Z,499.875
2026-08-10T04:00:00Z,506.15
2026-08-11T04:00:00Z,503.77
2026-08-12T04:00:00Z,492.45
2026-08-13T04:00:00Z,496.81
2026-08-14T04:00:00Z,495.35
